914335,36,
914335,37,
914335,38,
914335,39,
914335,40,
914335,41,
914335,42,
914335,43,
914335,44,
914335,45,
914335,46,
914335,47,
914335,48,
914335,49,
914335,50,
914335,51,
914335,52,
914335,53,
914335,54,
914335,55,
914335,56,
914335,57,
914335,58,
914335,59,
914335,60,
914335,61,
914335,62,
914335,63,
914335,64,
914335,65,
914335,66,
914335,67,
914335,68,
914335,69,
914335,70,
914335,71,
914335,72,
914335,73,
914335,74,
914335,75,
914335,76,
914335,77,
914335,78,
914335,79,
914335,80,
914335,81,
914335,82,
914335,83,
914335,84,
914335,85,
914335,86,
914335,87,
914335,88,
914335,89,
914335,90,
914335,91,
914335,92,
914335,93,
914335,94,
914335,95,
914335,96,
914335,97,
914335,98,
914335,99,
914335,100,
914335,101,
914335,102,
914335,103,
914335,104,
914335,105,
914335,106,
914335,107,
914335,108,
914335,109,
914335,110,
914335,111,
914335,112,
914335,113,
914335,114,
914335,115,
914335,116,
914335,117,
914335,118,
914335,119,
914335,120,
914335,121,
914335,122,
914335,123,
914335,124,
914335,125,
914335,126,
914335,127,
914335,128,
914335,129,
914335,130,
914335,131,
914335,132,
914335,133,
914335,134,
914335,135,
914335,136,
914335,137,
914335,138,
914335,139,
914335,140,
914335,141,
914335,142,
914335,143,
914335,144,
914335,145,
914335,146,
914335,147,
914335,148,
914335,149,
914335,150,
914335,151,
914335,152,
914335,153,
914335,154,
914335,155,
914335,156,
914335,157,
914335,158,
914335,159,
914335,160,
914335,161,
914335,162,
914335,163,
914335,164,
914335,165,
914335,166,
914335,167,
914335,168,
914335,169,
914335,170,
914335,171,
914335,172,
914335,173,
914335,174,
914335,175,
914335,176,
914335,177,
914335,178,
914335,179,
914335,180,
914335,181,
914335,182,
914335,183,
914335,184,
914335,185,
914335,186,
914335,187,
914335,188,
914335,189,
914335,190,
914335,191,
914335,192,
914335,193,
914335,194,
914335,195,
914335,196,
914335,197,
914335,198,
914335,199,
914335,200,
914335,201,
914335,202,
914335,203,
914335,204,
914335,205,
914335,206,
914335,207,
914335,208,
914335,209,
914335,210,
914335,211,
914335,212,
914335,213,
914335,214,
914335,215,
914541,2,1
914541,2,2
914541,2,3
914541,2,4
914541,2,5
914541,2,6
914541,2,7
914541,2,8
914541,2,9
914541,2,10
914541,2,11
914541,2,12
914541,2,13
914541,2,14
914541,2,15
914541,2,16
914541,2,17
914541,2,18
914541,2,19
914541,2,20
914541,2,21
914541,2,22
914541,2,23
914541,2,24
914541,2,25
914541,2,27
914541,2,28
914541,2,29
914541,2,30
914541,3,1
914541,3,2
914541,3,3
914541,3,4
914541,3,5
914541,3,6
914541,3,7
914541,3,8
914541,3,9
914541,3,10
914541,3,11
914541,3,12
914541,3,13
914541,3,14
914541,3,15
914541,3,16
914541,2,26MR
914541,7,4PUL
914541,7,5MR
914575,4,9MR
914575,4,10
915200,1,116
915200,1,117
915200,1,118
915568,1,2
915568,1,4
915731,15,1
915731,15,2
915731,15,3
915731,15,4
915731,15,5
915731,15,6
915731,15,7
915731,16,1
915731,16,2
915731,16,3
915731,16,4
915731,16,5
915731,16,6
915731,16,7
915731,16,8
915731,16,9
915731,16,10
915731,16,11
915731,16,12
915731,16,13
915731,16,14
915731,16,15
915731,16,16
915731,16,17
915731,16,18
915731,16,19
915731,17,1
915731,17,2
915731,17,3
915731,17,4
915731,17,5
915731,17,6
915731,17,7
915731,17,8
915731,17,9
915731,17,10
915731,17,11
915731,17,12
915731,17,13
915731,17,14
915731,17,15
915731,17,16
915731,17,17
915731,17,18
915731,17,19
915731,17,20
915731,17,21
915731,17,22
915731,17,23
915731,17,24
915731,17,25
915731,17,26
915731,18,1
915731,18,2
915731,18,3
915731,18,4
915731,19,1
915731,19,2
915731,19,3
1010366,2,4
1010366,2,5
1010366,2,6
1010366,2,7
1010366,2,8
1010366,2,9
1010366,2,10
1010366,2,11
1010366,2,12
1010366,2,13
1010366,2,14
1010366,2,15
1010366,2,16
1010366,2,17
1010366,2,18
1010366,2,19
1010366,2,20
1010366,2,21
1010366,2,22
1010366,2,23
1010366,2,24
1010366,2,25
1010366,2,26
1010366,2,27
1010366,2,28
1010366,3,21
1010366,3,22
1010366,3,23
1010366,3,24
1010366,3,25
1010366,3,26
1010366,3,27
1010366,3,28
1010366,3,29
1010366,3,30
1010366,3,31
1010366,3,32
1010366,3,33
1010366,3,34
1010366,3,35
1010366,3,36
1010366,3,37
1010366,3,38
1010366,3,39
1010366,3,40
1010366,3,41
1010366,3,42
1010366,3,43
1010366,3,44
1010366,3,45
1010366,3,46
1010366,3,47
1010366,3,48
1010366,3,49
1010366,3,50
1010366,3,51
1010366,4,2
1010366,4,3
1010366,4,4
1010366,4,5
1010366,4,6
1010366,4,7
1010366,4,8
1010366,4,9
1010366,4,10
1010366,4,11
1010366,4,12
1010366,4,13
1010366,4,14
1010366,4,15
1010366,4,16
1010366,5,1
1010366,5,2
1010366,5,3
1010366,5,4
1010366,5,5
1010366,5,6
1010366,5,7
1010366,5,8
1010366,5,9
1010366,5,10
1010366,5,11
1010366,5,12
1010366,4,1MR
1010366,6,1
1010366,6,2
1010366,6,3
1010366,6,4
1010366,6,5
1010366,6,6
1010366,6,7
1010366,6,8
1010366,6,9
1010366,6,10
1010366,6,11
1010366,6,12
1010366,6,13
1010366,6,14
1010366,6,15
1010366,6,16
1010366,7,1
1010366,7,2
1010366,7,3
1010366,7,4
1010366,7,5
1010366,7,6
1010366,7,7
1010366,7,8
1010366,7,9
1010366,7,10
1010428,3,26
8310768,7,11MSR
8310768,7,9SR
1010456,7,15MR
1010802,11,1
1010802,11,5MR
1010802,11,2
1010802,12,2MR
1010802,11,4
1010802,12,1
1011419,1,93
1011419,1,94
1011419,1,95
1011419,1,96
1011419,1,97
1011419,1,98
1011419,1,99
1011419,1,100
1011585,11,
1011585,12,
1011585,13,
1011585,14,
1012160,15,57
1012160,15,58
1012160,15,59
1012160,15,60
1012160,15,61
1012160,15,62
1012160,15,63
1012160,15,64
1012160,15,65
1012160,15,66
1012160,15,67
1012160,15,68
1012160,15,69
1012160,15,70
1012160,15,71
1012160,15,72
1012160,15,73
1012160,15,74
1012160,15,75
1012160,15,76
1012160,15,77
1012160,15,78
1012160,15,79
1012160,15,80
1012160,15,81
1012160,15,82
1012160,15,83
1012160,15,84
1012160,15,85
1012160,15,86
1012160,15,87
1012160,15,88
1012160,15,89
1012160,15,90
1012160,15,91
1012160,15,92
1012160,15,93
1012160,15,94
1012160,15,95
1012160,15,96
1012160,15,97
1012160,15,98
1012160,15,99
1012160,15,100
1012160,15,101
1012160,15,102
1012160,15,103
1012160,15,104
1012160,15,105
1012160,15,106
1012160,15,107
1012160,15,108
1012160,15,109
1012160,15,110
1012160,15,111
1012160,10,3PUL
1012160,10,6MR
7710285,4,26
1012367,19,2MR
1012367,19,1PUL
1012367,15,18
1012367,17,9
1012367,17,10
1012367,17,11
1012367,17,12
1012367,17,13
1012367,17,14
1012367,17,15
1012367,17,16
1012367,15,15
1012367,15,16
1012367,15,17
1012367,15,19
1012367,15,20
1012367,15,21
1012367,15,22
1012367,15,23
1012367,15,24
1012367,15,25
1012367,15,26
1012367,15,27
1012367,15,28
1012367,15,29
1012367,15,30
1012367,15,31
1012367,15,32
1012367,15,33
1012367,15,34
1012367,15,35
1012367,15,36
1012367,15,37
1012367,15,38
1012367,15,39
1012367,15,40
1012367,15,41
1012367,15,42
1012367,15,43
1012367,15,44
1012367,17,1
1012367,17,2
1012367,17,3
1012367,17,4
1012367,17,5
1012367,17,6
1012367,17,7
1012367,17,8
1012367,18,1
1012367,18,2
1012367,18,3
1012367,18,4
1012367,18,5
1012367,18,6
1012367,18,7
1012367,18,8
1012367,18,9
1012367,18,10
1012367,18,11
1012367,18,12
1012367,18,13
1012733,4,12
1012734,4,15
1013007,2,29
1013007,2,30
1013007,2,31
1013007,2,32
1013007,2,33
1013007,2,34
1013007,2,35
1013007,2,36
1013007,2,37
1013007,2,38
1013007,2,39
1013007,2,40
1013007,2,41
1013007,2,42
1013007,2,43
1013007,2,44
1013007,2,45
1013007,2,46
1013007,2,47
1013007,2,48
1013007,2,49
1013007,2,50
1013007,2,51
1013007,2,52
1013007,2,53
1013007,2,54
1013007,2,55
1013007,2,56
1013007,2,57
1013007,2,58
1013007,3,1
1013007,3,2
1013007,3,3
1013007,3,4
1013007,3,5
1013007,3,6
1013007,3,7
1013007,3,8
1013007,3,9
1013007,3,10
1013007,3,11
1013007,3,12
1013007,3,13
1013007,3,14
1013007,3,15
1013007,3,16
1013007,3,17
1013007,3,18
1013007,3,19
1013007,3,20
1013099,14,2
1013099,14,3
1013099,14,4
1013099,14,5
1013099,14,6
1013099,14,7
1013099,14,8
1013099,14,9
1013099,14,10
1013099,14,11
1013099,14,12
1013099,14,13
1013099,14,14
1013099,14,15
1013099,14,16
1013099,14,17
1013099,14,18
1013099,14,19
1013099,14,20
1013099,14,21
1013099,14,22
1013099,14,23
1013099,14,24
1013099,14,25
1013099,14,26
1013099,14,27
1013099,14,28
1013099,14,29
1013099,14,30
1013099,14,31
1013099,14,32
1013099,14,33
1013099,14,34
1013099,14,35
1013099,14,36
1013099,14,37
1013099,18,2
1013099,18,3
1013099,18,4
1013099,18,5
1013099,18,6
1013099,18,7
1013099,14,38MR
1013099,14,39MR
712727,2,3
1013218,17,1
1013218,17,2
1013218,17,3
1013218,17,4
1013218,17,5
1013218,17,6
1013218,17,7
1013218,17,8
1013218,17,9
1013218,17,10
1013218,17,11
1013218,17,12
1013218,17,13
1013218,17,14
1013218,18,1
1013218,18,2
1013218,18,3
1013218,18,4
1013218,18,5
1013218,18,6
1013218,18,7
1013218,18,8
1013218,18,9
1013218,18,10
1013218,18,11
1013218,18,12
1013218,18,13
1013218,18,14
1013218,18,15
1013218,18,16
1013218,18,17
1013218,17,15PUL
1013218,18,18MR
1013311,1,
1013311,2,
1013311,3,
1013311,4,
1013311,5,
1013311,6,
1013311,7,
1013311,8,
1013311,9,
1013311,10,
1013311,11,
1013311,12,
1013311,13,
1013311,14,
1013311,15,
1013311,16,
1013311,17,
1013311,18,
1013311,19,
1013311,20,
1013311,21,
1013311,CS,
1013390,12,124
1013390,12,125
1013390,15,33MR
1013390,15,1
1013390,15,2
1013390,15,3
1013390,15,4
1013390,15,5
1013390,15,6
1013390,11,61MR
1013390,11,62
1013390,11,63
1013390,11,64
1013390,11,65
1013390,11,66
1013390,11,67
1013390,11,73
1013390,11,74
1013390,11,75
1013390,11,76
1013390,11,77
1013390,11,78
1013390,11,79
1013390,11,80
1013390,11,81
1013390,11,82
1013390,11,83
1013390,11,84
1013390,11,85
1013390,11,86
1013390,11,87
1013390,11,88
1013390,11,89
1013390,11,90
1013390,11,91
1013390,11,92
1013390,11,93
1013390,11,94
1013390,11,95
1013390,11,96
1013390,11,97
1013390,11,98
1013390,11,99
1013390,11,100
1013390,11,101
1013390,11,102
1013390,11,103
1013390,11,104
1013390,11,105
1013390,11,106
1013390,16,1
1013390,16,2
1013390,16,3
1013390,16,4
1013390,16,5
1013390,16,6
1013390,16,7
1013390,16,8
1013390,16,9
1013390,16,10
1013390,16,11
1013390,16,12
1013390,16,13
1013390,16,14
1013390,16,15
1013390,16,16
1013390,16,17
1013390,16,18
1013390,16,19
1013390,16,20
1013390,16,21
1013390,16,22
1013390,16,23
1013390,16,24
1013390,16,25
1013390,16,26
1013390,16,27
1013390,16,28
1013390,16,29
1013390,15,9
1013390,15,10
1013390,15,11
1013390,15,12
1013390,15,13
1013390,15,14
1013390,15,15
1013390,15,16
1013390,15,17
1013390,15,18
1013390,15,19
1013390,15,20
1013390,15,21
1013390,15,22
1013390,15,23
1013390,15,24
1013390,15,25
1013390,15,26
1013390,15,27
1013390,15,28
1013390,15,29
1013390,15,30
1013390,15,32MR
1013390,15,7
1013390,15,8
1013390,11,68
1013390,11,69
1013390,11,70
1013390,11,71
1013390,11,72
1013390,15,34PUL
1013390,15,31MR
1013485,8,10
716158,1,1
1013515,2,12
1013515,2,13
1013515,2,14
1013515,2,15
1013515,2,16
1013515,2,17
1013515,2,18
1013515,2,19
1013515,2,20
1013515,2,21
1013515,2,22
1013515,2,23
1013515,2,24
1013515,2,25
1013515,2,26
1013515,2,27
1013515,2,28
1013515,2,29
1013515,2,30
1013515,2,31
1013515,2,32
1013515,2,33
1013515,2,34
1013515,2,35
1013515,2,36
1013515,2,37
1013515,2,38
1013515,2,39
1013515,2,40
1013515,2,41
1013515,2,42
1013515,2,43
1013515,2,44
1013515,2,45
1013515,2,46
1013515,2,47
1013515,2,48
1013515,2,49
1013515,2,50
1013515,2,51
1013515,2,52
1013515,2,53
1013515,2,54
1013515,2,55
1013515,2,56
1013515,2,57
1013515,2,58
1013515,2,59
1013515,2,60
1013515,2,61
1013515,2,62
1013515,2,63
1013515,2,64
1013515,2,65
1013515,2,66
1013515,2,67
1013515,2,68
1013515,7,1
1013515,7,2
1013515,7,3
1013515,7,4
1013515,7,5
1013515,7,6
1013515,7,7
1013515,7,8
1013515,7,9
1013515,7,10
1013515,7,11
1013515,7,12
1013515,7,13
1013515,7,14
1013515,7,15
1013515,7,16
1013515,7,17
1013515,7,18
1013515,2,11MR
1013638,1,9
1013638,1,10
1013658,9,141
1013658,9,142
1013658,9,143
1013658,9,144
1013658,9,145
1013658,9,146
1013658,9,147
1013658,9,148
1013658,9,149
1013658,9,150
1013658,9,151
1013658,9,152
1013658,9,153
1013658,9,154
1013658,9,155
1013658,9,156
1013658,9,157
1013658,9,158
1013658,9,159
1013658,9,160
1013658,9,161
1013658,9,162
1013658,9,163
1013658,9,164
1013658,9,165
1013658,9,166
1013658,9,171MR
1013658,9,167
1013658,9,168
1013658,9,169
1013658,9,170
1013658,20,1
1013658,20,2
1013658,20,3
1013658,20,4
1013658,20,5
1013658,20,6
1013658,20,7
1013658,20,8
1013658,20,9
1013658,20,10
1013658,20,11
1013658,20,12
1013658,20,13
1013658,20,14
1013658,20,15
1013658,20,16
1013658,20,17
1013658,20,18
1013752,6,13
1013752,6,14
1013752,6,15
1013752,6,16
1013752,6,17
1013752,6,18
1013752,6,19
1013752,6,20
1013752,6,21
1013752,6,22
1013752,6,23
1013752,6,24
1013752,6,25
1013752,6,26
1013752,6,27
1013752,6,28
1013752,6,29
1013752,6,30
1013752,6,31
1013752,6,32
1013752,6,33
1013752,6,34
1013752,6,35
1013752,6,36
1013752,6,37
1013752,6,38
1013752,9,1
1013752,9,2
1013752,9,3
1013752,9,4
1013752,9,5
1013752,9,6
1013752,9,7
1013752,9,8
1013752,9,9
1013752,9,10
1013752,9,11
1013752,9,12
1013752,9,13
1013752,9,14
1013752,9,15
1013752,9,16
1013752,9,17
1013752,9,18
1013752,9,19
1013752,9,20
1013752,9,21
1013752,9,22
1013752,9,23
1013752,9,24
1013752,9,26
1013752,9,27
1013752,9,28
1013752,9,29
1013752,9,30
1013752,9,31
1013752,9,32
1013752,9,33
1013752,9,34
1013752,9,35
1013752,9,36
1013752,9,37
1013752,9,38
1013752,9,39
1013752,9,40
1013752,9,41
1013752,9,42
1013752,10,1
1013752,10,2
1013752,10,3
1013752,10,4
1013752,10,5
1013752,10,6
1013752,10,7
1013752,10,8
1013752,10,9
1013752,10,10
1013752,10,11
1013752,10,12
1013752,10,13
1013752,10,14
1013752,10,15
1013752,10,16
1013752,10,17
1013752,10,19
1013752,10,20
1013752,10,21
1013752,11,1
1013752,11,2
1013752,11,3
1013752,9,25MR
1013752,10,18MR
1013752,12,1
1013752,12,2
1013752,12,3
1013752,12,4
1013752,12,5
1013752,12,6
1013752,12,7
1013752,13,1
1013752,13,2
1013752,13,3
1013752,13,4
1013752,13,5
1013752,13,6
1013752,13,7
1013752,14,1
1013752,14,2
1013752,14,3
1013752,14,4
1014143,97,
1014143,98,
1014143,99,
1014143,100,
1014143,101,
1014143,102,
1014143,103,
1014143,104,
1014143,105,
1014143,106,
1014143,107,
1014143,108,
1014143,109,
1014143,110,
1014143,111,
1014143,112,
1014143,113,
1014143,114,
1014143,115,
1014143,116,
1014143,117,
1014143,118,
1014143,119,
1014143,120,
1014143,121,
1014143,122,
1014143,123,
1014143,124,
1014143,125,
1014143,126,
1014143,127,
1014143,128,
1014143,129,
1014143,130,
1014143,131,
1014143,132,
1014143,133,
1014143,134,
1014143,135,
1014143,136,
1014143,137,
1014143,138,
1014143,139,
1014143,140,
1014143,141,
1014143,142,
1013311,22,
1013311,23,
1013311,24,
1013311,25,
1013311,26,
1013311,27,
1013311,28,
1013311,29,
1013311,30,
1013311,31,
1013311,32,
1013311,33,
1013311,34,
1013311,35,
1013311,36,
1013311,37,
1014494,1,11
7711562,10,22
1014850,1,5
1015028,21,1
1015028,21,2
1015028,21,3
1015028,21,4
1015028,21,5
1015028,22,29
1015028,22,30
1015028,22,31
1015028,22,32
1015028,21,7
1015028,21,8
1015028,21,9
1015028,21,10
1015028,21,11
1015028,21,12
1015028,21,13
1015028,21,14
1015028,21,15
1015028,21,16
1015028,21,17
1015028,21,18
1015028,21,19
1015028,21,20
1015028,21,21
1015028,21,22
1015028,21,23
1015028,21,24
1015028,21,25
1015028,21,26
1015028,21,27
1015028,21,28
1015028,21,29
1015028,21,30
1015028,21,31
1015028,21,32
1015028,21,33
1015028,21,34
1015028,21,35
1015028,21,36
1015028,21,37
1015028,21,38
1015028,21,39
1015028,21,40
1015028,21,41
1015028,21,42
1015028,21,43
1015028,21,44
1015028,21,45
1015028,21,46
1015028,21,47
1015028,21,48
1015028,21,49
1015028,21,50
1015028,21,6
1015028,22,1
1015028,22,2
1015028,22,3
1015028,22,4
1015028,22,5
1015028,22,6
1015028,22,7
1015028,22,8
1015028,22,9
1015028,22,10
1015028,22,11
1015028,22,12
1015028,22,13
1015028,22,14
1015028,22,15
1015028,22,16
1015028,22,17
1015028,22,18
1015028,22,19
1015028,22,20
1015028,22,21
1015028,22,22
1015028,22,23
1015028,22,24
1015028,22,25
1015028,22,26
1015028,22,27
1015028,22,28
1110237,2,15
1110237,2,16
1110273,1,5
1110315,8,43
1110315,8,26
1110315,8,27
1110315,8,28
1110315,8,29
1110315,8,30
1110315,8,31
1110315,8,32
1110315,8,33
1110315,8,34
1110315,8,35
1110315,8,36
1110315,8,37
1110315,8,38
1110315,8,39
1110315,8,40
1110315,8,41
1110315,8,42
1110315,9,38
1110315,9,39
1110315,9,40
1110315,9,41
1110315,9,42
1110315,9,43
1110315,9,44
1110315,9,45
1110315,19,1
1110315,19,2
1110315,19,3
1110315,19,4
1110315,19,5
1110315,19,6
1110315,19,7
1110315,19,8
1110315,19,9
1110315,19,10
1110315,19,11
1110315,19,12
1110315,19,13
1110315,19,14
1110315,19,15
1110315,19,16
1110315,19,17
1110315,8,11
1110315,8,12
1110315,8,13
1110315,8,14
1110315,8,15
1110315,8,16
1110315,8,17
1110315,8,18
1110315,9,22
1110315,9,23
1110315,9,24
1110315,9,25
1110315,9,26
1110315,9,27
1110315,9,28
1110315,9,29
1110315,9,30
1110315,9,31
1110315,9,32
1110315,9,33
1110315,9,34
1110315,9,35
1110315,9,36
1110315,9,37
1013311,38,
1013311,39,
1013311,40,
1013311,41,
1013311,42,
1013311,43,
1013311,44,
1013311,45,
1013311,46,
1013311,47,
1013311,48,
1013311,49,
1013311,50,
1013311,51,
1013311,52,
1013311,53,
1110748,11,9
1110748,11,10
1110748,11,11
1110748,11,12
1110748,11,13
1110748,11,14
1110748,11,15
1110748,11,16
1110748,11,17
1110748,11,18
1110748,11,19
1110748,11,20
1110748,11,21
1110748,11,22
1110748,11,23
1110748,11,24
1110748,11,25
1110748,11,26
1110748,11,27
1110748,11,28
1110748,11,29
1110748,11,30
1110748,12,25
1110748,12,26
1110748,12,27
1110748,12,28
1110748,12,29
1110748,12,30
1110748,12,31
1110748,12,32
1110748,12,33
1110748,12,34
1110748,12,35
1110748,12,36
1110748,12,37
1110748,12,38
1110748,12,39
1110748,12,40
1110748,12,41
1110748,12,42
1110748,12,43
1110748,12,44
1110748,12,45
1110748,12,46
1110748,12,47
1110748,12,48
1110748,13,4
1110748,13,5
1110748,13,6
1110748,13,7
1110748,13,8
1110748,13,9
1110748,13,10
1110748,13,11
1110748,13,12
1110748,13,13
1110748,13,14
1110748,13,15
1110748,13,16
1110748,13,17
1110748,13,18
1110748,13,19
1110748,13,20
1110748,13,21
1110748,13,22
1110748,13,23
1110748,13,24
1110748,15,1
1110748,15,2
1110748,15,3
1110748,15,4
1110748,15,5
1110748,15,6
1110748,15,7
1110748,15,8
1110748,15,9
1110748,15,10
1110748,15,11
1110748,15,12
1110748,15,13
1110748,15,14
1110748,15,15
1110748,15,16
1110748,15,17
1110748,15,18
1110748,15,19
1110748,15,20
1110748,15,21
1110748,15,22
1110748,15,23
1110748,15,24
1110748,15,25
1110748,15,26
1110748,18,1
1110748,18,2
1110748,18,3
1110748,18,4
1110748,18,5
1110748,18,6
1110748,18,7
1110748,18,8
1110748,18,9
1110748,18,10
1110748,18,11
1110748,18,12
1110748,18,13
1110748,18,14
1110748,18,15
1110748,18,16
1110748,18,17
1110748,18,18
1110748,18,19
1110748,18,20
1110748,18,21
1110936,1,13
1110949,1,1
1110949,1,2
810989,5,1
1110261,A,
1111011,B,
1111012,1,1
1111019,16,21
1111019,16,22
1111019,16,23
1111019,16,24
1111019,16,25
1111019,16,26
1111019,16,27
1111019,16,28
1111019,16,29
1111019,16,30
1111019,16,31
1111019,16,32
1111019,16,33
1111019,16,34
1111019,16,35
1111019,16,36
1111019,16,37
1111019,16,38
1111019,16,39
1111019,16,40
1111019,17,17
1111019,17,18
1111019,17,19
1111019,17,20
1111019,17,21
1111019,17,22
1111019,17,23
1111019,17,24
1111019,17,25
1111019,17,26
1111019,17,27
1111019,17,28
1111019,17,29
1111019,17,30
1111019,17,31
1111019,20,19
1111019,20,20
1111019,20,21
1111019,17,32
1111019,17,33
1111019,17,34
1111019,17,35
1111019,17,36
1111019,17,37
1111019,17,38
1111019,17,39
1111019,17,40
1111019,17,41
1111019,20,22
1111019,20,23
1111019,20,32
1111019,20,33
1111019,20,24
1111019,20,25
1111019,20,26
1111019,20,27
1111019,20,28
1111019,20,29
1111019,20,30
1111019,20,31
1111019,17,42
5,1,26
1111131,1,1
1111139,17,27
1111139,17,28
1111139,17,29
1111139,17,30
1111139,17,31
1111139,17,32
1111139,17,33
1111139,17,34
1111139,17,35
1111139,17,36
1111139,17,37
1111139,17,38
1111139,17,39
1111139,17,40
1111139,17,41
1111139,17,42
1111139,17,43
1111139,17,44
1111139,17,45
1111139,17,46
1111139,17,47
1111139,17,48
1111139,17,49
1111139,17,50
1111139,18,5
1111139,18,6
1111139,18,7
1111139,18,8
1111139,18,9
1111139,18,10
1111139,18,11
1111139,18,12
1111139,18,13
1111139,18,14
1111139,18,15
1111139,18,16
1111139,18,17
1111139,18,18
1111139,18,19
1111139,18,20
1111139,18,21
1111139,18,22
1111139,18,23
1111139,18,24
1111139,18,25
1111139,18,26
1111139,18,27
1111139,18,28
1111139,18,29
1111139,18,30
1111139,18,31
1111139,18,32
1111139,18,33
1111139,18,34
1111139,18,35
1111139,18,36
1111139,18,37
1111139,18,38
1111139,18,39
1111139,18,40
1111139,18,41
1111139,18,42
1111139,18,43
1111139,18,44
1111139,18,45
1111139,18,46
1111139,18,47
1111139,18,48
1111139,18,49
1111139,18,50
1111139,20,1
1111139,20,2
1111139,20,3
1111139,20,4
1111139,20,5
1111139,20,6
1111139,20,7
1111139,20,8
1111139,20,9
1111139,20,10
1111139,20,11
1111139,20,12
1111139,20,13
1111139,20,14
1111139,20,15
1111139,20,16
1111139,20,17
1111139,20,18
1111139,20,19
1111139,21,1
1111139,21,2
1111139,21,3
1111139,21,4
1111139,21,5
1111139,21,6
1111139,21,7
1111139,21,8
1111139,21,9
1111139,21,10
1111139,21,11
1111139,21,12
1111139,21,13
1111139,21,14
1111139,21,15
1111139,21,16
5,1,27
1111257,1,1
1111290,2A,
1111290,3A,
1111290,4A,
1111290,5A,
1111290,6A,
1111290,7A,
1111290,8A,
1111290,9A,
1111290,10A,
1111290,11A,
1111290,12A,
1111290,13A,
1111290,14A,
1111290,15A,
1111290,16A,
1111290,17A,
1111290,18A,
1111290,19A,
1111290,20A,
1111290,21A,
1111290,22A,
1111290,23A,
1111290,24A,
1111290,25A,
1111290,26B,
1111290,27B,
1111290,28B,
1111290,29B,
1111290,30B,
1111290,31B,
1111290,32B,
1111290,33B,
1111290,34B,
1111290,35B,
1111290,36B,
1111290,37B,
1111290,38B,
1111290,39B,
1111290,40B,
1111290,41B,
1111290,42B,
1111290,43B,
1111290,44B,
1111290,45B,
1111290,46B,
1111290,47B,
1111290,48B,
1111290,49B,
1111290,50B,
1111290,51B,
1111290,52B,
1111290,53B,
1111290,54B,
1111290,55B,
1111290,56B,
1111290,57B,
1111290,58B,
1111290,59B,
1111290,60B,
1111290,61B,
1111290,62B,
1111290,63B,
1111290,64B,
1111290,65B,
1111290,66B,
1111290,1C,
1111290,2C,
1111290,3C,
1111290,4C,
1111290,5C,
1111290,6C,
1111290,7C,
1111290,8C,
1111290,9C,
1111290,10C,
1111290,11C,
1111290,12C,
1111290,CS,
1111312,9,1
1111312,9,2
1013311,54,
1013311,55,
1013311,56,
1013311,57,
1013311,58,
1013311,59,
1013311,60,
1013311,61,
1013311,62,
1013311,63,
1013311,64,
1013311,65,
1013311,66,
1013311,67,
1013311,68,
1013311,69,
1013311,70,
1111639,1,
1111639,2,
1111639,3,
1111639,4,
1111639,5,
1111639,6,
1111639,7,
1111639,8,
1111639,CS,
1111752,1,1
1111752,1,2
1111752,1,3
1111752,1,4
1111752,1,5
1111752,1,6
1111752,1,7
1111752,1,8
1111752,1,9
1111752,1,10
1111752,1,11
1111752,1,12
1111752,1,13
1111752,1,14
1111752,1,15
1111752,1,16
1111752,1,17
1111752,1,18
1111752,1,19
1111752,1,20
1111752,1,21
1111752,1,22
1111752,1,23
1111752,1,24
1111752,1,25
1111752,1,26
1111752,1,27
1111752,1,28
1111752,1,29
1111752,1,30
1111752,1,31
1111752,1,32
1111752,1,33
1111752,1,34
1111752,1,35
1111752,1,36
1111752,1,37
1111752,1,38
1111752,1,39
1111752,1,40
1111752,1,41
1111752,1,42
1111752,1,43
1111752,1,44
1111752,1,45
1111752,1,46
1111752,1,47
1111752,1,48
1111752,1,49
1111752,2,1
1111752,2,2
1111752,2,3
1111752,2,4
1111752,2,5
1111752,2,6
1111752,2,7
1111752,2,8
1111752,2,9
1111752,2,10
1111752,2,11
1111752,2,12
1111752,2,13
1111752,2,14
1111752,2,15
1111752,2,16
1111752,2,17
1111752,2,18
1111752,2,19
1111752,2,20
1111752,2,21
1111752,2,22
1111752,2,23
1111752,2,24
1111752,2,25
1111752,2,26
1111752,2,27
1111752,2,28
1111752,2,29
1111752,2,30
1111752,2,31
1111752,2,32
1111752,2,33
1111752,2,34
1111752,2,35
1111752,2,36
1111752,2,37
1111752,2,38
1111752,3,11
1111752,3,12
1111752,3,13
1111752,3,14
1111752,3,15
1111752,3,16
1111752,3,17
1111752,3,18
1111752,3,19
1111752,3,20
1111752,3,21
1111752,3,22
1111752,3,23
1111752,3,24
1111752,3,25
1111752,3,26
1111752,3,27
1111752,3,28
1111752,3,29
1111752,3,30
1111752,3,31
1111752,3,32
1013311,71,
1013311,72,
1013311,73,
1013311,74,
1013311,75,
1013311,76,
1013311,77,
1013311,78,
1013311,79,
1013311,80,
1013311,81,
1013311,82,
1013311,83,
1013311,84,
1013311,85,
1013311,86,
1013311,87,
1112436,11,1
1112436,11,2
1112436,11,3
1112436,11,4
1112436,11,5
1112436,11,6
1112436,11,7
1112436,11,8
1112436,11,9
1112436,11,10
1112436,11,11
1112436,11,12
1112436,11,13
1112436,11,14
1112436,11,15
1112436,11,16
1112436,11,17
1112436,11,18
